Deliver Us From Evil,"It has some nice qualities and a pretty good climactic scene, but the use of well-known formulas and an uneven tone prevents it from being anything more than just ... what it is.",NEGATIVE
Demolition,"At times unpredictable and funny, Vallée's few inspired flourishes fall short of transcending the story's obviousness and sudden ending, despite a strong central performance by Jake Gyllenhaal.",NEGATIVE
Demolition,"The poetic dialogue, the dreamlike flashbacks, and the unfocused randomness (director Jean-Marc Vallee seems to be aiming for a modernized Godard) are always compelling.",POSITIVE
Demolition,"You may pull more out of it than I did. However, I can say that if you're looking for a really strong Jake Gyllenhaal performance and a few good laughs here and there, then give it a go.",POSITIVE
Demolition,"However strong the cast though, this is a meditation in common coming-of-age dramatic filmmaking which sadly doesn't quite hit home.",POSITIVE
Derailed,...a perpetually watchable yet undeniably generic thriller that benefits from its raft of compelling plot twists and relatively engaging performances...,POSITIVE
Derailed,Talent is involved everywhere in &quot;Derailed&#44;&quot; and it all gets trashed in the final reel for the sake of teasing and then appeasing a bored November audience&#46;,NEGATIVE
Derailed,The only thing harder to believe than someone falling for so obvious a ruse is for that same someone to have any chance of getting even for it.,NEGATIVE
Derailed,"Derailed's primary strength -- a topsy turvy plot that will keep viewers guessing -- is also its main weakness. While the story developments are exciting and often surprising, most are based on [Clive Owen's character] making the stupidest possible",NEGATIVE
Desperado,"If you laugh through most of the uniquely entertaining Desperado,' you'll have a great time.",POSITIVE
Desperado,"It's a splashy, flashy, sexy cartoon with a charismatic star who has a fine old time stomping his refined European image into the dust.",POSITIVE
Desperado,[A] satisfying banquet of pulp filmmaking.,POSITIVE
Desperado,"Filled with action thrilling sequences, ""Desperado"" goes to show what Robert Rodriguez can do with a decent budget. With stylish and inventive weapons, this film will keep audiences entertained.",POSITIVE
Desperate Measures,Desperate Measures has recovered its momentum to ultimately confirm its place as an erratically-paced yet predominantly entertaining thriller.,POSITIVE
Desperate Measures,"""Desperate Measures"" is a drawn-out, and purely disposable, suspense thriller.",NEGATIVE
Desperate Measures,Primarily&#44; the movie works as a showcase for Garcia and Keaton&#46;,POSITIVE
Desperate Measures,A squandered opportunity to explore important issues through popular moviemaking.,NEGATIVE
Despicable Me,The humor blends in nicely with a sweet and emotional tone that can be found throughout the film&#46; Then there is the predictable but warm ending which wraps the movie up nicely&#46;,POSITIVE
Despicable Me,"Bogged down by vapid clichés, overused ideas, and excruciating immaturity.",NEGATIVE
Despicable Me,"Miranda Cosgrove, Dana Gaier and Elsie Fisher capture beautifully all the innocence, vulnerability and wonder of childhood with complete conviction.",POSITIVE
Despicable Me,A lukewarm introduction to a world that improved with time. [Full review in Spanish].,NEGATIVE
Despicable Me 2,Nothing is surprising about Despicable Me 2&#44; but then there is something very unsurprising about that&#46;,NEGATIVE
Despicable Me 2,It is loaded with laughs and it was great to spend more time in this wacky world with these wacky characters&#46;,POSITIVE
Despicable Me 2,"The humor this time around isn't nearly as juvenile as before, with much of it based on quick snapshots of immaterial gags - such as flashbacks and visualized backstories.",POSITIVE
Despicable Me 2,Kristen Wiig is an absolute wonder as Lucy.,POSITIVE
Despicable Me 3,"A constantly ka-chinging cash register disguised as a major motion picture, the utterly banal and utterly boring Despicable Me 3 is largely the animated equivalent of the current Transformers: The Last Knight.",NEGATIVE
Despicable Me 3,"This cute bubblegum animation almost grows stale, but continues to deliver...",POSITIVE
Despicable Me 3,"Raises a smile when it is in silly mode but is less successful when it defaults to being a capital 'F' family film, which is far too often.",NEGATIVE
Despicable Me 3,"It's the spectacle of the gibberish-spouting Minions performing an inimitable version of 'I Am the Very Model of a Modern Major General', the famous patter song from The Pirates of Penzance, that gives the greatest pleasure.",POSITIVE
Deterrence,A president wrestles with another Iraq war.,POSITIVE
Deterrence,"Lurie quickly glazes over one important bit of backstory in the early going, a point that is crucial to understand some motivation.",NEGATIVE
Deterrence,"To it's credit, the film doesn't pull many punches . . .It really gets the message across that when you threaten someone with nukes, you'd better be ready to pull the trigger.",POSITIVE
Deterrence,"With a strong cast and smart script, Lurie conjures up an engaging scenario with little more than chicken wire and string.",POSITIVE
Detroit,"Detroit suggests that the self-destructive riots only resulted in further despair, but to not act in the face of such widespread racism would be almost inhuman. Indeed, there are no easy or cohesive answers or solutions in the film, nor in the real world.",POSITIVE
Detroit,"The unfortunate aspect of 'Detroit' is the unconvincing shift in perspective that starts everywhere and narrows to here: this motel, this courtroom, these people, this event.",NEGATIVE
Detroit,A film about the 1967 race riots that feels sadly relevant.,POSITIVE
Detroit,"Detroit is a pulse-pounding, shocking, and poignant film, that becomes even more sad when you realize that after 50 years, we still have not come far from this fateful night in the motor city.",POSITIVE
Deuce Bigalow: European Gigolo,"Like Bigalow's unfortunate clients, you'd do better to save your money for something classier.",NEGATIVE
Deuce Bigalow: European Gigolo,"""Deuce Bigalow: European Gigolo"" scrapes the bottom of the barrel and licks all around the sides.",NEGATIVE
Deuce Bigalow: European Gigolo,This is gross-out without the gags (other than the stomach-churning variety),NEGATIVE
Deuce Bigalow: European Gigolo,"It's 82 minutes of rampant misogyny and homophobia, peppered with occasional fits of toilet humor even the most obnoxious ten-year-old would find unfunny.",NEGATIVE
Devil,Perhaps the problem with M. Night Shyamalan is that he thought his talent was greater than what it was and believed his hokey stories could stretch to feature length.,NEGATIVE
Devil,It's difficult if not impossible to take any of it seriously.,NEGATIVE
Devil,"Great trailer, bad movie. [Full review in Spanish].",NEGATIVE
Devil,"Devil isn't really scary, the acting stinks, and it's not that clever, but you can rest knowing that the culprit isn't a hand puppet.",NEGATIVE
Devil's Due,"The derivative shock-schlock wagon continues to roll on with the dull and unimaginative frightfest Devil's Due, a monotonous hybrid of Rosemary's Baby and Paranormal Activity slammed together in ugly unison.",NEGATIVE
Devil's Due,"Overall, I recommend Devil's Due if you won't mind that the film isn't scary and that it doesn't offer anything new.",POSITIVE
Devil's Due,"Enduring the non-thrills of Devil's Due makes one thing clear: ""Found footage"" movies have passed their sell-by date.",NEGATIVE
Devil's Due,"Tiresomely and implausibly shot entirely as if found footage, this female-written horror is Rosemary's Baby for the Paranormal Activity generation.",NEGATIVE
Dheepan,"A fascinating film that never judges its characters, including the duller ones that are just the product of the space they exist in. [Full review in Spanish] ",POSITIVE
Dheepan,"Audiard manages to force viewers from so-called First World countries to empathize with those who seek asylum or wish for a better life, while also reminding us that many Western cities run rampant with crime and gun violence",POSITIVE
Dheepan,A realistic drama that shows enormous sympathy for its downtrodden protagonists.,POSITIVE
Dheepan,"While Dheepan has elevated the international renown of Jacques Audiard, this familiar refugee saga is perhaps his least cohesively formulated melodrama to date.",POSITIVE
Diary of a Mad Black Woman,"The film is blessed with the presence of Cicely Tyson, who apparently was desperately for one last cinematic fling.",NEGATIVE
Diary of a Mad Black Woman,"It is a film full of jagged edges, but one that is sincere and beguiling at its core.",POSITIVE
Diary of a Mad Black Woman,[Jams] together not two but three separate genres that probably should have remained that way.,NEGATIVE
Diary of a Mad Black Woman,Syrupy drama -- not much here for kids.,NEGATIVE
Diary of a Wimpy Kid,Diary of a Wimpy Kid is a wonderful family film that will generate meaningful discussions between parents and kids.,POSITIVE
Diary of a Wimpy Kid,An imaginative family film featuring a tremendously mischievous and likable lead character.,POSITIVE
Diary of a Wimpy Kid,...a bottom-of-the-barrel children's movie...,NEGATIVE
Diary of a Wimpy Kid,"Zachary Gordon, as the wimpy kid of the title, seems to be aiming for a Ferris Buehler-esque omniscience and superiority and, while he doesn't quite pull it off all the way, I was down for his struggle.",POSITIVE
Diary of a Wimpy Kid: Rodrick Rules,"If your kid loves the books, then he/she may very well enjoy the film but likely on a lesser level.",NEGATIVE
Diary of a Wimpy Kid: Rodrick Rules,The Diary of a Wimpy Kid saga continues with this predictably mediocre installment...,NEGATIVE
Diary of a Wimpy Kid: Rodrick Rules,"Even though this new movie is under another director, it feels very much like the first film. The characters are great, being both relateable and extreme.",POSITIVE
Diary of a Wimpy Kid: Rodrick Rules,"Apparently seventh grade doesn't pack as much potential for amusing, scarred-for-life trauma as sixth grade.",NEGATIVE
Diary of the Dead,In Romero's apocalypse&#44; the brutish and soulless hold sway&#44; and that's just the humans&#46;,POSITIVE
Diary of the Dead,A sly but low-level zombie movie for the YouTube crowd.,NEGATIVE
Diary of the Dead,"It's rough around the edges, dirty in the middle, and stained through with a sort of nihilistic humanism that ultimately unsettles more than the lurching undead themselves.",POSITIVE
Diary of the Dead,Once again the master of the independent genre film manages to bring something fresh and worthy to the table.,POSITIVE
